"Name";"Vorname";"GebDat";"Geschlecht";"Kursbezeichnung";"Kursart";"Fixiert"
"Peper";"Ines";"07.02.2008";4;"D-GK4";"GKS";0
"Bahnsen";"Anja";"12.01.2008";4;"D-GK4";"GKS";0
"Schulte-Janning";"Robert";"27.07.2008";3;"D-GK4";"GKS";0
"Barta";"Marko";"16.03.2007";3;"D-GK4";"GKS";0
"Günther";"Leon";"20.06.2008";3;"D-GK4";"GKS";0
"Tettenborn";"Maik";"26.08.2007";3;"D-GK4";"GKS";0
"Wolff";"Sven";"24.11.2007";3;"D-GK4";"GKS";0
"Repp";"Michael";"14.01.2007";3;"D-GK4";"GKS";0
"Hecking";"Kristian";"21.12.2008";3;"D-GK4";"GKS";0
"Hanson";"Sophie";"07.04.2007";4;"D-GK4";"GKS";0
"Birkenfeldt";"Steffen";"28.05.2008";3;"D-GK3";"GKS";0
"Nierdrschlg";"Sebastian";"05.01.2008";3;"D-GK3";"GKS";0
"Schulte-Wiggering";"Phillipp";"16.10.2008";3;"D-GK3";"GKS";0
"Giessler";"Mario";"21.01.2009";3;"D-GK3";"GKS";0
"Fingerhut";"Marcel";"19.04.2008";3;"D-GK3";"GKS";0
"Clauß";"Angelika";"21.11.2008";4;"D-GK3";"GKS";0
"Eich";"Heike";"15.09.2008";4;"D-GK3";"GKS";0
"Kaup";"Ralf";"12.07.2008";3;"D-GK3";"GKS";0
"Peter";"Brigitte";"07.06.2008";4;"D-GK3";"GKS";0
"Jones";"Juliane";"12.08.2008";4;"D-GK3";"GKS";0
"Krüntze";"Jana";"12.04.2008";4;"D-GK3";"GKS";0
"Klodzinska";"Stefan";"07.08.2008";3;"D-GK3";"GKS";0
"Splaning";"Karin";"19.12.2008";4;"D-GK3";"GKS";0
"Sieh";"Vanessa";"27.05.2008";4;"D-GK3";"GKS";0
"tenHompel";"Sophie";"01.01.2008";4;"D-GK3";"GKS";0
"Hornar";"Marina";"05.04.2008";4;"D-GK3";"GKS";0
"Zibulski";"Jana";"07.02.2008";4;"D-GK3";"GKS";0
"Specking";"Franziska";"02.04.2008";4;"D-GK3";"GKS";0
"Voska";"Jürgen";"23.11.2007";3;"D-GK3";"GKS";0
"Ravendt";"Lea";"01.03.2008";4;"D-GK3";"GKS";0
"Richardi";"Anna";"20.04.2008";4;"D-GK3";"GKS";0
"Marburger";"Erik";"16.05.2008";3;"D-GK2";"GKS";0
"Quiter";"Anke";"23.03.2008";4;"D-GK2";"GKS";0
"Schauster";"Felix";"06.08.2005";3;"D-GK2";"GKS";0
"Rhode";"Jürgen";"15.09.2008";3;"D-GK2";"GKS";0
"Hanhof";"Klaudia";"04.07.2008";4;"D-GK2";"GKS";0
"Süncksen";"Barbara";"06.06.2008";4;"D-GK2";"GKS";0
"Low";"Claudia";"23.05.2008";4;"D-GK2";"GKS";0
"Rochner";"Frank";"14.11.2007";3;"D-GK2";"GKS";0
"Colman";"Brigitte";"24.02.2008";4;"D-GK2";"GKS";0
"Stemmer";"Anna";"29.06.2008";4;"D-GK2";"GKS";0
"Holden";"Patrick";"12.03.2008";3;"D-GK2";"GKS";0
"Chenoweth";"Lisa";"22.02.2008";4;"D-GK2";"GKS";0
"Lorenzen";"Sarah";"18.12.2006";4;"D-GK2";"GKS";0
"Bibeljé";"Sandra";"08.07.2008";4;"D-GK2";"GKS";0
"Schulten";"Leon";"22.06.2008";3;"D-GK2";"GKS";0
"Reinisch";"Marco";"13.11.2008";3;"D-GK2";"GKS";0
"Schmischke";"Sabine";"09.05.2008";4;"D-GK2";"GKS";0
"Lütke-Bädding";"Peter";"05.03.2008";3;"D-GK2";"GKS";0
"Weiland";"Dieter";"17.12.2008";3;"D-GK2";"GKS";0
"Schlimm";"Klaus";"28.04.2008";3;"D-GK1";"GKS";0
"Preston";"Mandy";"23.01.2007";4;"D-GK1";"GKS";0
"Jacob";"Stephanie";"23.09.2008";4;"D-GK1";"GKS";0
"Schnettler";"Vanessa";"12.07.2008";4;"D-GK1";"GKS";0
"Link";"Jürgen";"11.12.2007";3;"D-GK1";"GKS";0
"Rutzky";"Jennifer";"01.03.2008";4;"D-GK1";"GKS";0
"Haykens";"Silke";"16.01.2008";4;"D-GK1";"GKS";0
"Schmitz";"Katharina";"25.05.2008";4;"D-GK1";"GKS";0
"Genster";"Sophie";"01.12.2007";4;"D-GK1";"GKS";0
"Perry";"Jessika";"30.10.2007";4;"D-GK1";"GKS";0
"Gotzke";"Torsten";"06.11.2008";3;"D-GK1";"GKS";0
"Schmalz";"Jessica";"01.04.2008";4;"D-GK1";"GKS";0
"Williams";"Mike";"18.06.2007";3;"D-GK1";"GKS";0
"Feldmann";"Christian";"29.01.2008";3;"D-GK1";"GKS";0
"Birkenfeldt";"Daniela";"13.10.2008";4;"D-GK1";"GKS";0
"Byrch";"Eric";"23.10.2008";3;"D-GK1";"GKS";0
"Jünger";"Max";"21.04.2008";3;"D-GK1";"GKS";0
"Loeben";"Jennifer";"14.07.2008";4;"D-GK1";"GKS";0
"Schulte-Dabrock";"Markus";"27.04.2008";3;"D-GK1";"GKS";0
"Rau";"Melanie";"09.06.2008";4;"D-GK1";"GKS";0
"Mai";"Diana";"22.05.2007";4;"D-GK1";"GKS";0
